Model,MDO34
Firmware Version,1.19.13

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2e-06
Horizontal Delay,0
Sample Interval,2e-09
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Vertical Position,-5
,
,
,
Label,
TIME,CH1
-2.4400e-07,0.284
-2.4200e-07,0.284
-2.4000e-07,0.284
-2.3800e-07,0.284
-2.3600e-07,0.28
-2.3400e-07,0.28
-2.3200e-07,0.28
-2.3000e-07,0.28
-2.2800e-07,0.282
-2.2600e-07,0.28
-2.2400e-07,0.28
-2.2200e-07,0.28
-2.2000e-07,0.278
-2.1800e-07,0.278
-2.1600e-07,0.278
-2.1400e-07,0.278
-2.1200e-07,0.278
-2.1000e-07,0.276
-2.0800e-07,0.276
-2.0600e-07,0.278
-2.0400e-07,0.276
-2.0200e-07,0.274
-2.0000e-07,0.276
-1.9800e-07,0.274
-1.9600e-07,0.274
-1.9400e-07,0.276
-1.9200e-07,0.272
-1.9000e-07,0.274
-1.8800e-07,0.272
-1.8600e-07,0.272
-1.8400e-07,0.272
-1.8200e-07,0.27
-1.8000e-07,0.272
-1.7800e-07,0.27
-1.7600e-07,0.27
-1.7400e-07,0.27
-1.7200e-07,0.27
-1.7000e-07,0.27
-1.6800e-07,0.268
-1.6600e-07,0.27
-1.6400e-07,0.268
-1.6200e-07,0.268
-1.6000e-07,0.268
-1.5800e-07,0.27
-1.5600e-07,0.268
-1.5400e-07,0.268
-1.5200e-07,0.27
-1.5000e-07,0.268
-1.4800e-07,0.27
-1.4600e-07,0.268
-1.4400e-07,0.27
-1.4200e-07,0.27
-1.4000e-07,0.27
-1.3800e-07,0.27
-1.3600e-07,0.27
-1.3400e-07,0.27
-1.3200e-07,0.272
-1.3000e-07,0.272
-1.2800e-07,0.27
-1.2600e-07,0.272
-1.2400e-07,0.27
-1.2200e-07,0.274
-1.2000e-07,0.272
-1.1800e-07,0.276
-1.1600e-07,0.274
-1.1400e-07,0.276
-1.1200e-07,0.276
-1.1000e-07,0.278
-1.0800e-07,0.278
-1.0600e-07,0.278
-1.0400e-07,0.28
-1.0200e-07,0.28
-1.0000e-07,0.28
-9.8000e-08,0.284
-9.6000e-08,0.282
-9.4000e-08,0.284
-9.2000e-08,0.286
-9.0000e-08,0.284
-8.8000e-08,0.286
-8.6000e-08,0.286
-8.4000e-08,0.286
-8.2000e-08,0.288
-8.0000e-08,0.29
-7.8000e-08,0.288
-7.6000e-08,0.29
-7.4000e-08,0.29
-7.2000e-08,0.292
-7.0000e-08,0.292
-6.8000e-08,0.296
-6.6000e-08,0.294
-6.4000e-08,0.294
-6.2000e-08,0.296
-6.0000e-08,0.298
-5.8000e-08,0.298
-5.6000e-08,0.298
-5.4000e-08,0.3
-5.2000e-08,0.302
-5.0000e-08,0.302
-4.8000e-08,0.304
-4.6000e-08,0.304
-4.4000e-08,0.306
-4.2000e-08,0.306
-4.0000e-08,0.308
-3.8000e-08,0.31
-3.6000e-08,0.308
-3.4000e-08,0.31
-3.2000e-08,0.312
-3.0000e-08,0.314
-2.8000e-08,0.314
-2.6000e-08,0.316
-2.4000e-08,0.316
-2.2000e-08,0.318
-2.0000e-08,0.32
-1.8000e-08,0.32
-1.6000e-08,0.322
-1.4000e-08,0.322
-1.2000e-08,0.326
-1.0000e-08,0.326
-8.0000e-09,0.326
-6.0000e-09,0.328
-4.0000e-09,0.33
-2.0000e-09,0.33
-0.0000e+00,0.332
2.0000e-09,0.332
4.0000e-09,0.332
6.0000e-09,0.334
8.0000e-09,0.336
1.0000e-08,0.336
1.2000e-08,0.338
1.4000e-08,0.338
1.6000e-08,0.34
1.8000e-08,0.34
2.0000e-08,0.342
2.2000e-08,0.342
2.4000e-08,0.344
2.6000e-08,0.344
2.8000e-08,0.346
3.0000e-08,0.346
3.2000e-08,0.346
3.4000e-08,0.346
3.6000e-08,0.348
3.8000e-08,0.35
4.0000e-08,0.352
4.2000e-08,0.35
4.4000e-08,0.352
4.6000e-08,0.352
4.8000e-08,0.352
5.0000e-08,0.352
5.2000e-08,0.354
5.4000e-08,0.356
5.6000e-08,0.356
5.8000e-08,0.356
6.0000e-08,0.356
6.2000e-08,0.36
6.4000e-08,0.36
6.6000e-08,0.36
6.8000e-08,0.36
7.0000e-08,0.362
7.2000e-08,0.362
7.4000e-08,0.362
7.6000e-08,0.364
7.8000e-08,0.364
8.0000e-08,0.364
8.2000e-08,0.364
8.4000e-08,0.366
8.6000e-08,0.368
8.8000e-08,0.366
9.0000e-08,0.368
9.2000e-08,0.368
9.4000e-08,0.37
9.6000e-08,0.37
9.8000e-08,0.37
1.0000e-07,0.37
1.0200e-07,0.372
1.0400e-07,0.372
1.0600e-07,0.372
1.0800e-07,0.374
1.1000e-07,0.374
1.1200e-07,0.374
1.1400e-07,0.376
1.1600e-07,0.376
1.1800e-07,0.376
1.2000e-07,0.376
1.2200e-07,0.376
1.2400e-07,0.378
1.2600e-07,0.376
1.2800e-07,0.376
1.3000e-07,0.378
1.3200e-07,0.378
1.3400e-07,0.378
1.3600e-07,0.378
1.3800e-07,0.378
1.4000e-07,0.38
1.4200e-07,0.38
1.4400e-07,0.378
1.4600e-07,0.38
1.4800e-07,0.38
1.5000e-07,0.38
1.5200e-07,0.38
1.5400e-07,0.382
1.5600e-07,0.38
1.5800e-07,0.38
1.6000e-07,0.38
1.6200e-07,0.38
1.6400e-07,0.38
1.6600e-07,0.382
1.6800e-07,0.38
1.7000e-07,0.38
1.7200e-07,0.38
1.7400e-07,0.38
1.7600e-07,0.378
1.7800e-07,0.378
1.8000e-07,0.378
1.8200e-07,0.38
1.8400e-07,0.378
1.8600e-07,0.38
1.8800e-07,0.38
1.9000e-07,0.378
1.9200e-07,0.378
1.9400e-07,0.376
1.9600e-07,0.378
1.9800e-07,0.378
2.0000e-07,0.378
2.0200e-07,0.376
2.0400e-07,0.376
2.0600e-07,0.374
2.0800e-07,0.374
2.1000e-07,0.372
2.1200e-07,0.374
2.1400e-07,0.372
2.1600e-07,0.37
2.1800e-07,0.37
2.2000e-07,0.37
2.2200e-07,0.368
2.2400e-07,0.368
2.2600e-07,0.368
2.2800e-07,0.368
2.3000e-07,0.366
2.3200e-07,0.364
2.3400e-07,0.364
2.3600e-07,0.364
2.3800e-07,0.362
2.4000e-07,0.36
2.4200e-07,0.36
2.4400e-07,0.36
2.4600e-07,0.358
2.4800e-07,0.358
2.5000e-07,0.356
2.5200e-07,0.356
2.5400e-07,0.356
2.5600e-07,0.354
2.5800e-07,0.354
2.6000e-07,0.352
2.6200e-07,0.352
2.6400e-07,0.35
2.6600e-07,0.35
2.6800e-07,0.35
2.7000e-07,0.346
2.7200e-07,0.346
2.7400e-07,0.348
2.7600e-07,0.344
2.7800e-07,0.344
2.8000e-07,0.344
2.8200e-07,0.342
2.8400e-07,0.342
2.8600e-07,0.34
2.8800e-07,0.34
2.9000e-07,0.338
2.9200e-07,0.338
2.9400e-07,0.336
2.9600e-07,0.332
2.9800e-07,0.334
3.0000e-07,0.332
3.0200e-07,0.33
3.0400e-07,0.332
3.0600e-07,0.328
3.0800e-07,0.326
3.1000e-07,0.326
3.1200e-07,0.324
3.1400e-07,0.324
3.1600e-07,0.322
3.1800e-07,0.32
3.2000e-07,0.318
3.2200e-07,0.318
3.2400e-07,0.316
3.2600e-07,0.316
3.2800e-07,0.314
3.3000e-07,0.314
3.3200e-07,0.312
3.3400e-07,0.31
3.3600e-07,0.308
3.3800e-07,0.308
3.4000e-07,0.304
3.4200e-07,0.306
3.4400e-07,0.304
3.4600e-07,0.304
3.4800e-07,0.3
3.5000e-07,0.3
3.5200e-07,0.298
3.5400e-07,0.298
3.5600e-07,0.298
3.5800e-07,0.296
3.6000e-07,0.294
3.6200e-07,0.292
3.6400e-07,0.292
3.6600e-07,0.292
3.6800e-07,0.29
3.7000e-07,0.288
3.7200e-07,0.288
3.7400e-07,0.288
3.7600e-07,0.286
3.7800e-07,0.286
3.8000e-07,0.284
3.8200e-07,0.284
3.8400e-07,0.284
3.8600e-07,0.284
3.8800e-07,0.28
3.9000e-07,0.28
3.9200e-07,0.28
3.9400e-07,0.28
3.9600e-07,0.28
3.9800e-07,0.278
4.0000e-07,0.276
4.0200e-07,0.276
4.0400e-07,0.276
4.0600e-07,0.276
4.0800e-07,0.276
4.1000e-07,0.276
4.1200e-07,0.276
4.1400e-07,0.274
4.1600e-07,0.272
4.1800e-07,0.272
4.2000e-07,0.272
4.2200e-07,0.272
4.2400e-07,0.272
4.2600e-07,0.272
4.2800e-07,0.27
4.3000e-07,0.27
4.3200e-07,0.27
4.3400e-07,0.27
4.3600e-07,0.27
4.3800e-07,0.268
4.4000e-07,0.27
4.4200e-07,0.27
4.4400e-07,0.27
4.4600e-07,0.27
4.4800e-07,0.272
4.5000e-07,0.27
4.5200e-07,0.272
4.5400e-07,0.27
4.5600e-07,0.27
4.5800e-07,0.27
4.6000e-07,0.27
4.6200e-07,0.27
4.6400e-07,0.272
4.6600e-07,0.272
4.6800e-07,0.27
4.7000e-07,0.272
4.7200e-07,0.27
4.7400e-07,0.274
4.7600e-07,0.272
4.7800e-07,0.272
4.8000e-07,0.272
4.8200e-07,0.274
4.8400e-07,0.274
4.8600e-07,0.274
4.8800e-07,0.274
4.9000e-07,0.274
4.9200e-07,0.274
4.9400e-07,0.276
4.9600e-07,0.278
4.9800e-07,0.276
5.0000e-07,0.276
5.0200e-07,0.278
5.0400e-07,0.278
5.0600e-07,0.28
5.0800e-07,0.28
5.1000e-07,0.28
5.1200e-07,0.28
5.1400e-07,0.28
5.1600e-07,0.28
5.1800e-07,0.28
5.2000e-07,0.28
5.2200e-07,0.28
5.2400e-07,0.282
5.2600e-07,0.282
5.2800e-07,0.282
5.3000e-07,0.282
5.3200e-07,0.284
5.3400e-07,0.284
5.3600e-07,0.284
5.3800e-07,0.284
5.4000e-07,0.286
5.4200e-07,0.286
5.4400e-07,0.286
5.4600e-07,0.286
5.4800e-07,0.286
5.5000e-07,0.288
5.5200e-07,0.29
5.5400e-07,0.29
5.5600e-07,0.292
5.5800e-07,0.292
5.6000e-07,0.292
5.6200e-07,0.292
5.6400e-07,0.294
5.6600e-07,0.296
5.6800e-07,0.294
5.7000e-07,0.296
5.7200e-07,0.296
5.7400e-07,0.298
5.7600e-07,0.3
5.7800e-07,0.298
5.8000e-07,0.3
5.8200e-07,0.3
5.8400e-07,0.302
5.8600e-07,0.302
5.8800e-07,0.302
5.9000e-07,0.304
5.9200e-07,0.306
5.9400e-07,0.306
5.9600e-07,0.306
5.9800e-07,0.308
6.0000e-07,0.31
6.0200e-07,0.31
6.0400e-07,0.314
6.0600e-07,0.312
6.0800e-07,0.312
6.1000e-07,0.314
6.1200e-07,0.314
6.1400e-07,0.316
6.1600e-07,0.316
6.1800e-07,0.316
6.2000e-07,0.318
6.2200e-07,0.32
6.2400e-07,0.32
6.2600e-07,0.322
6.2800e-07,0.324
6.3000e-07,0.324
6.3200e-07,0.326
6.3400e-07,0.326
6.3600e-07,0.328
6.3800e-07,0.33
6.4000e-07,0.33
6.4200e-07,0.332
6.4400e-07,0.334
6.4600e-07,0.336
6.4800e-07,0.336
6.5000e-07,0.338
6.5200e-07,0.338
6.5400e-07,0.34
6.5600e-07,0.342
6.5800e-07,0.344
6.6000e-07,0.346
6.6200e-07,0.346
6.6400e-07,0.346
6.6600e-07,0.348
6.6800e-07,0.352
6.7000e-07,0.35
6.7200e-07,0.354
6.7400e-07,0.352
6.7600e-07,0.356
6.7800e-07,0.356
6.8000e-07,0.356
6.8200e-07,0.356
6.8400e-07,0.36
6.8600e-07,0.362
6.8800e-07,0.362
6.9000e-07,0.364
6.9200e-07,0.366
6.9400e-07,0.366
6.9600e-07,0.368
6.9800e-07,0.368
7.0000e-07,0.37
7.0200e-07,0.372
7.0400e-07,0.37
7.0600e-07,0.372
7.0800e-07,0.372
7.1000e-07,0.372
7.1200e-07,0.374
7.1400e-07,0.374
7.1600e-07,0.374
7.1800e-07,0.376
7.2000e-07,0.374
7.2200e-07,0.376
7.2400e-07,0.376
7.2600e-07,0.376
7.2800e-07,0.376
7.3000e-07,0.376
7.3200e-07,0.378
7.3400e-07,0.378
7.3600e-07,0.378
7.3800e-07,0.38
7.4000e-07,0.378
7.4200e-07,0.38
7.4400e-07,0.378
7.4600e-07,0.38
7.4800e-07,0.38
7.5000e-07,0.38
7.5200e-07,0.38
7.5400e-07,0.38
7.5600e-07,0.38
7.5800e-07,0.38
7.6000e-07,0.38
7.6200e-07,0.378
7.6400e-07,0.378
7.6600e-07,0.378
7.6800e-07,0.38
7.7000e-07,0.378
7.7200e-07,0.38
7.7400e-07,0.378
7.7600e-07,0.378
7.7800e-07,0.38
7.8000e-07,0.378
7.8200e-07,0.378
7.8400e-07,0.378
7.8600e-07,0.378
7.8800e-07,0.378
7.9000e-07,0.378
7.9200e-07,0.378
7.9400e-07,0.378
7.9600e-07,0.376
7.9800e-07,0.378
8.0000e-07,0.376
8.0200e-07,0.374
8.0400e-07,0.374
8.0600e-07,0.376
8.0800e-07,0.374
8.1000e-07,0.376
8.1200e-07,0.374
8.1400e-07,0.372
8.1600e-07,0.372
8.1800e-07,0.372
8.2000e-07,0.372
8.2200e-07,0.372
8.2400e-07,0.372
8.2600e-07,0.372
8.2800e-07,0.37
8.3000e-07,0.37
8.3200e-07,0.368
8.3400e-07,0.368
8.3600e-07,0.368
8.3800e-07,0.366
8.4000e-07,0.364
8.4200e-07,0.364
8.4400e-07,0.364
8.4600e-07,0.364
8.4800e-07,0.364
8.5000e-07,0.364
8.5200e-07,0.362
8.5400e-07,0.36
8.5600e-07,0.36
8.5800e-07,0.36
8.6000e-07,0.36
8.6200e-07,0.358
8.6400e-07,0.36
8.6600e-07,0.358
8.6800e-07,0.356
8.7000e-07,0.356
8.7200e-07,0.354
8.7400e-07,0.354
8.7600e-07,0.354
8.7800e-07,0.35
8.8000e-07,0.352
8.8200e-07,0.35
8.8400e-07,0.35
8.8600e-07,0.348
8.8800e-07,0.348
8.9000e-07,0.346
8.9200e-07,0.346
8.9400e-07,0.346
8.9600e-07,0.346
8.9800e-07,0.346
9.0000e-07,0.344
9.0200e-07,0.342
9.0400e-07,0.342
9.0600e-07,0.34
9.0800e-07,0.34
9.1000e-07,0.34
9.1200e-07,0.338
9.1400e-07,0.338
9.1600e-07,0.34
9.1800e-07,0.336
9.2000e-07,0.336
9.2200e-07,0.334
9.2400e-07,0.332
9.2600e-07,0.332
9.2800e-07,0.33
9.3000e-07,0.33
9.3200e-07,0.328
9.3400e-07,0.328
9.3600e-07,0.328
9.3800e-07,0.326
9.4000e-07,0.322
9.4200e-07,0.324
9.4400e-07,0.32
9.4600e-07,0.32
9.4800e-07,0.32
9.5000e-07,0.318
9.5200e-07,0.318
9.5400e-07,0.316
9.5600e-07,0.316
9.5800e-07,0.314
9.6000e-07,0.312
9.6200e-07,0.312
9.6400e-07,0.312
9.6600e-07,0.31
9.6800e-07,0.308
9.7000e-07,0.308
9.7200e-07,0.306
9.7400e-07,0.306
9.7600e-07,0.304
9.7800e-07,0.302
9.8000e-07,0.302
9.8200e-07,0.3
9.8400e-07,0.3
9.8600e-07,0.298
9.8800e-07,0.296
9.9000e-07,0.296
9.9200e-07,0.294
9.9400e-07,0.294
9.9600e-07,0.29
9.9800e-07,0.29
1.0000e-06,0.29
1.0020e-06,0.288
1.0040e-06,0.286
1.0060e-06,0.288
1.0080e-06,0.286
1.0100e-06,0.284
1.0120e-06,0.284
1.0140e-06,0.282
1.0160e-06,0.28
1.0180e-06,0.28
1.0200e-06,0.278
1.0220e-06,0.278
1.0240e-06,0.274
1.0260e-06,0.276
1.0280e-06,0.274
1.0300e-06,0.274
1.0320e-06,0.272
1.0340e-06,0.27
1.0360e-06,0.272
1.0380e-06,0.268
1.0400e-06,0.268
1.0420e-06,0.27
1.0440e-06,0.266
1.0460e-06,0.266
1.0480e-06,0.266
1.0500e-06,0.266
1.0520e-06,0.266
1.0540e-06,0.264
1.0560e-06,0.266
1.0580e-06,0.264
1.0600e-06,0.264
1.0620e-06,0.264
1.0640e-06,0.266
1.0660e-06,0.264
1.0680e-06,0.264
1.0700e-06,0.266
1.0720e-06,0.266
1.0740e-06,0.264
1.0760e-06,0.266
1.0780e-06,0.268
1.0800e-06,0.266
1.0820e-06,0.268
1.0840e-06,0.268
1.0860e-06,0.27
1.0880e-06,0.268
1.0900e-06,0.272
1.0920e-06,0.272
1.0940e-06,0.274
1.0960e-06,0.276
1.0980e-06,0.274
1.1000e-06,0.276
1.1020e-06,0.278
1.1040e-06,0.276
1.1060e-06,0.28
1.1080e-06,0.28
1.1100e-06,0.282
1.1120e-06,0.282
1.1140e-06,0.282
1.1160e-06,0.284
1.1180e-06,0.286
1.1200e-06,0.286
1.1220e-06,0.288
1.1240e-06,0.29
1.1260e-06,0.29
1.1280e-06,0.292
1.1300e-06,0.29
1.1320e-06,0.292
1.1340e-06,0.292
1.1360e-06,0.296
1.1380e-06,0.294
1.1400e-06,0.296
1.1420e-06,0.296
1.1440e-06,0.296
1.1460e-06,0.296
1.1480e-06,0.298
1.1500e-06,0.298
1.1520e-06,0.298
1.1540e-06,0.298
1.1560e-06,0.3
1.1580e-06,0.3
1.1600e-06,0.3
1.1620e-06,0.3
1.1640e-06,0.3
1.1660e-06,0.3
1.1680e-06,0.3
1.1700e-06,0.304
1.1720e-06,0.302
1.1740e-06,0.3
1.1760e-06,0.304
1.1780e-06,0.304
1.1800e-06,0.302
1.1820e-06,0.302
1.1840e-06,0.302
1.1860e-06,0.302
1.1880e-06,0.302
1.1900e-06,0.304
1.1920e-06,0.302
1.1940e-06,0.302
1.1960e-06,0.304
1.1980e-06,0.302
1.2000e-06,0.302
1.2020e-06,0.304
1.2040e-06,0.304
1.2060e-06,0.302
1.2080e-06,0.304
1.2100e-06,0.304
1.2120e-06,0.304
1.2140e-06,0.304
1.2160e-06,0.304
1.2180e-06,0.304
1.2200e-06,0.304
1.2220e-06,0.306
1.2240e-06,0.306
1.2260e-06,0.306
1.2280e-06,0.306
1.2300e-06,0.308
1.2320e-06,0.308
1.2340e-06,0.308
1.2360e-06,0.308
1.2380e-06,0.31
1.2400e-06,0.312
1.2420e-06,0.31
1.2440e-06,0.312
1.2460e-06,0.314
1.2480e-06,0.314
1.2500e-06,0.316
1.2520e-06,0.318
1.2540e-06,0.318
1.2560e-06,0.32
1.2580e-06,0.32
1.2600e-06,0.322
1.2620e-06,0.324
1.2640e-06,0.324
1.2660e-06,0.326
1.2680e-06,0.328
1.2700e-06,0.33
1.2720e-06,0.332
1.2740e-06,0.334
1.2760e-06,0.336
1.2780e-06,0.338
1.2800e-06,0.338
1.2820e-06,0.342
1.2840e-06,0.342
1.2860e-06,0.344
1.2880e-06,0.344
1.2900e-06,0.346
1.2920e-06,0.348
1.2940e-06,0.348
1.2960e-06,0.348
1.2980e-06,0.352
1.3000e-06,0.354
1.3020e-06,0.356
1.3040e-06,0.356
1.3060e-06,0.358
1.3080e-06,0.36
1.3100e-06,0.36
1.3120e-06,0.36
1.3140e-06,0.362
1.3160e-06,0.362
1.3180e-06,0.364
1.3200e-06,0.364
1.3220e-06,0.364
1.3240e-06,0.366
1.3260e-06,0.368
1.3280e-06,0.368
1.3300e-06,0.368
1.3320e-06,0.368
1.3340e-06,0.372
1.3360e-06,0.372
1.3380e-06,0.372
1.3400e-06,0.374
1.3420e-06,0.374
1.3440e-06,0.374
1.3460e-06,0.376
1.3480e-06,0.374
1.3500e-06,0.378
1.3520e-06,0.376
1.3540e-06,0.378
1.3560e-06,0.38
1.3580e-06,0.378
1.3600e-06,0.378
1.3620e-06,0.38
1.3640e-06,0.38
1.3660e-06,0.382
1.3680e-06,0.38
1.3700e-06,0.384
1.3720e-06,0.384
1.3740e-06,0.384
1.3760e-06,0.384
1.3780e-06,0.388
1.3800e-06,0.386
1.3820e-06,0.386
1.3840e-06,0.386
1.3860e-06,0.386
1.3880e-06,0.386
1.3900e-06,0.386
1.3920e-06,0.388
1.3940e-06,0.386
1.3960e-06,0.386
1.3980e-06,0.386
1.4000e-06,0.386
1.4020e-06,0.386
1.4040e-06,0.386
1.4060e-06,0.384
1.4080e-06,0.386
1.4100e-06,0.386
1.4120e-06,0.386
1.4140e-06,0.384
1.4160e-06,0.384
1.4180e-06,0.382
1.4200e-06,0.382
1.4220e-06,0.382
1.4240e-06,0.382
1.4260e-06,0.382
1.4280e-06,0.38
1.4300e-06,0.38
1.4320e-06,0.378
1.4340e-06,0.378
1.4360e-06,0.378
1.4380e-06,0.376
1.4400e-06,0.374
1.4420e-06,0.376
1.4440e-06,0.374
1.4460e-06,0.372
1.4480e-06,0.372
1.4500e-06,0.37
1.4520e-06,0.368
1.4540e-06,0.368
1.4560e-06,0.366
1.4580e-06,0.364
1.4600e-06,0.364
1.4620e-06,0.362
1.4640e-06,0.362
1.4660e-06,0.36
1.4680e-06,0.36
1.4700e-06,0.358
1.4720e-06,0.356
1.4740e-06,0.354
1.4760e-06,0.356
1.4780e-06,0.354
1.4800e-06,0.352
1.4820e-06,0.352
1.4840e-06,0.35
1.4860e-06,0.348
1.4880e-06,0.35
1.4900e-06,0.346
1.4920e-06,0.346
1.4940e-06,0.346
1.4960e-06,0.344
1.4980e-06,0.342
1.5000e-06,0.342
1.5020e-06,0.34
1.5040e-06,0.34
1.5060e-06,0.34
1.5080e-06,0.338
1.5100e-06,0.338
1.5120e-06,0.336
1.5140e-06,0.336
1.5160e-06,0.336
1.5180e-06,0.334
1.5200e-06,0.332
1.5220e-06,0.332
1.5240e-06,0.332
1.5260e-06,0.33
1.5280e-06,0.33
1.5300e-06,0.33
1.5320e-06,0.328
1.5340e-06,0.328
1.5360e-06,0.328
1.5380e-06,0.326
1.5400e-06,0.328
1.5420e-06,0.326
1.5440e-06,0.326
1.5460e-06,0.326
1.5480e-06,0.322
1.5500e-06,0.324
1.5520e-06,0.324
1.5540e-06,0.324
1.5560e-06,0.322
1.5580e-06,0.32
1.5600e-06,0.32
1.5620e-06,0.318
1.5640e-06,0.32
1.5660e-06,0.32
1.5680e-06,0.318
1.5700e-06,0.32
1.5720e-06,0.318
1.5740e-06,0.316
1.5760e-06,0.316
1.5780e-06,0.316
1.5800e-06,0.316
1.5820e-06,0.316
1.5840e-06,0.316
1.5860e-06,0.316
1.5880e-06,0.314
1.5900e-06,0.314
1.5920e-06,0.314
1.5940e-06,0.312
1.5960e-06,0.312
1.5980e-06,0.312
1.6000e-06,0.312
1.6020e-06,0.31
1.6040e-06,0.31
1.6060e-06,0.308
1.6080e-06,0.308
1.6100e-06,0.308
1.6120e-06,0.306
1.6140e-06,0.308
1.6160e-06,0.304
1.6180e-06,0.304
1.6200e-06,0.304
1.6220e-06,0.302
1.6240e-06,0.3
1.6260e-06,0.3
1.6280e-06,0.298
1.6300e-06,0.3
1.6320e-06,0.298
1.6340e-06,0.296
1.6360e-06,0.294
1.6380e-06,0.294
1.6400e-06,0.292
1.6420e-06,0.292
1.6440e-06,0.29
1.6460e-06,0.29
1.6480e-06,0.288
1.6500e-06,0.288
1.6520e-06,0.286
1.6540e-06,0.284
1.6560e-06,0.282
1.6580e-06,0.284
1.6600e-06,0.282
1.6620e-06,0.282
1.6640e-06,0.282
1.6660e-06,0.278
1.6680e-06,0.276
1.6700e-06,0.276
1.6720e-06,0.276
1.6740e-06,0.274
1.6760e-06,0.274
1.6780e-06,0.274
1.6800e-06,0.272
1.6820e-06,0.274
1.6840e-06,0.272
1.6860e-06,0.272
1.6880e-06,0.272
1.6900e-06,0.27
1.6920e-06,0.268
1.6940e-06,0.268
1.6960e-06,0.268
1.6980e-06,0.268
1.7000e-06,0.268
1.7020e-06,0.266
1.7040e-06,0.266
1.7060e-06,0.266
1.7080e-06,0.264
1.7100e-06,0.264
1.7120e-06,0.266
1.7140e-06,0.264
1.7160e-06,0.264
1.7180e-06,0.264
1.7200e-06,0.262
1.7220e-06,0.264
1.7240e-06,0.264
1.7260e-06,0.264
1.7280e-06,0.264
1.7300e-06,0.264
1.7320e-06,0.262
1.7340e-06,0.264
1.7360e-06,0.264
1.7380e-06,0.266
1.7400e-06,0.264
1.7420e-06,0.266
1.7440e-06,0.264
1.7460e-06,0.266
1.7480e-06,0.268
1.7500e-06,0.268
1.7520e-06,0.268
1.7540e-06,0.27
1.7560e-06,0.27
1.7580e-06,0.27
1.7600e-06,0.27
1.7620e-06,0.272
1.7640e-06,0.272
1.7660e-06,0.274
1.7680e-06,0.276
1.7700e-06,0.278
1.7720e-06,0.278
1.7740e-06,0.28
1.7760e-06,0.28
1.7780e-06,0.28
1.7800e-06,0.282
1.7820e-06,0.286
1.7840e-06,0.286
1.7860e-06,0.286
1.7880e-06,0.288
1.7900e-06,0.29
1.7920e-06,0.292
1.7940e-06,0.292
1.7960e-06,0.294
1.7980e-06,0.296
1.8000e-06,0.298
1.8020e-06,0.298
1.8040e-06,0.3
1.8060e-06,0.302
1.8080e-06,0.304
1.8100e-06,0.304
1.8120e-06,0.306
1.8140e-06,0.308
1.8160e-06,0.31
1.8180e-06,0.31
1.8200e-06,0.31
1.8220e-06,0.314
1.8240e-06,0.312
1.8260e-06,0.314
1.8280e-06,0.316
1.8300e-06,0.316
1.8320e-06,0.318
1.8340e-06,0.318
1.8360e-06,0.32
1.8380e-06,0.322
1.8400e-06,0.32
1.8420e-06,0.322
1.8440e-06,0.322
1.8460e-06,0.322
1.8480e-06,0.322
1.8500e-06,0.324
1.8520e-06,0.324
1.8540e-06,0.324
1.8560e-06,0.326
1.8580e-06,0.326
1.8600e-06,0.326
1.8620e-06,0.326
1.8640e-06,0.324
1.8660e-06,0.326
1.8680e-06,0.328
1.8700e-06,0.326
1.8720e-06,0.326
1.8740e-06,0.326
1.8760e-06,0.328
1.8780e-06,0.326
1.8800e-06,0.328
1.8820e-06,0.33
1.8840e-06,0.33
1.8860e-06,0.33
1.8880e-06,0.33
1.8900e-06,0.332
1.8920e-06,0.332
1.8940e-06,0.332
1.8960e-06,0.334
1.8980e-06,0.338
1.9000e-06,0.338
1.9020e-06,0.34
1.9040e-06,0.342
1.9060e-06,0.344
1.9080e-06,0.346
1.9100e-06,0.348
1.9120e-06,0.35
1.9140e-06,0.352
1.9160e-06,0.356
1.9180e-06,0.356
1.9200e-06,0.358
1.9220e-06,0.358
1.9240e-06,0.362
1.9260e-06,0.362
1.9280e-06,0.364
1.9300e-06,0.366
1.9320e-06,0.366
1.9340e-06,0.368
1.9360e-06,0.366
1.9380e-06,0.37
1.9400e-06,0.37
1.9420e-06,0.368
1.9440e-06,0.368
1.9460e-06,0.368
1.9480e-06,0.368
1.9500e-06,0.368
1.9520e-06,0.366
1.9540e-06,0.366
1.9560e-06,0.368
1.9580e-06,0.368
1.9600e-06,0.368
1.9620e-06,0.366
1.9640e-06,0.366
1.9660e-06,0.366
1.9680e-06,0.368
1.9700e-06,0.368
1.9720e-06,0.368
1.9740e-06,0.368
1.9760e-06,0.37
1.9780e-06,0.37
1.9800e-06,0.372
1.9820e-06,0.372
1.9840e-06,0.372
1.9860e-06,0.372
1.9880e-06,0.372
1.9900e-06,0.372
1.9920e-06,0.374
1.9940e-06,0.374
1.9960e-06,0.376
1.9980e-06,0.374
2.0000e-06,0.374
2.0020e-06,0.372
2.0040e-06,0.374
2.0060e-06,0.372
2.0080e-06,0.374
2.0100e-06,0.372
2.0120e-06,0.374
2.0140e-06,0.372
2.0160e-06,0.372
2.0180e-06,0.374
2.0200e-06,0.372
2.0220e-06,0.374
2.0240e-06,0.372
2.0260e-06,0.372
2.0280e-06,0.372
2.0300e-06,0.374
2.0320e-06,0.376
2.0340e-06,0.376
2.0360e-06,0.376
